date	open	high	low	close	volume	market_cap
Dec 16, 2020	0.006592	0.006595	0.006452	0.006465	19.20	0
Dec 15, 2020	0.006567	0.006634	0.006561	0.006593	29.24	0
Dec 14, 2020	0.006567	0.006578	0.006462	0.006567	28.16	0
Dec 13, 2020	0.006702	0.006702	0.006476	0.006567	27.38	0
Dec 12, 2020	0.005715	0.006714	0.004361	0.006702	64.28	0
Dec 11, 2020	0.007987	0.007987	0.005713	0.005715	23.26	0
Dec 10, 2020	0.006502	0.007991	0.004097	0.007986	123.15	0
Dec 09, 2020	0.008237	0.008243	0.006497	0.006502	19.31	0
Dec 08, 2020	0.008340	0.008371	0.008236	0.008237	225.03	0
Dec 07, 2020	0.006523	0.008340	0.005363	0.008340	396.74	0
Dec 06, 2020	0.006384	0.006523	0.006384	0.006523	19.38	0
Dec 05, 2020	0.006577	0.006577	0.006263	0.006384	20.36	0
Dec 04, 2020	0.004642	0.007251	0.004641	0.006577	20.98	0
Dec 03, 2020	0.005484	0.005511	0.004630	0.004642	198.08	0
Dec 02, 2020	0.008050	0.008055	0.005484	0.005484	36.77	0
Dec 01, 2020	0.007643	0.008052	0.006388	0.008050	118.96	0
Nov 30, 2020	0.008744	0.008746	0.006014	0.007643	56.33	0
Nov 29, 2020	0.008115	0.009739	0.004169	0.008744	1,002.54	0
Nov 28, 2020	0.006398	0.008170	0.004088	0.008114	466.12	0
Nov 27, 2020	0.006364	0.006410	0.006363	0.006398	19.00	0
Nov 26, 2020	0.005434	0.006366	0.005433	0.006363	103.59	0
Nov 25, 2020	0.007475	0.007477	0.004347	0.005434	525.25	0
Nov 24, 2020	0.006785	0.009446	0.003951	0.007475	1,073.75	0
Nov 23, 2020	0.006849	0.008847	0.004079	0.006785	555.24	0
Nov 22, 2020	0.004348	0.006889	0.004348	0.006849	264.19	0
Nov 21, 2020	0.006590	0.007221	0.003687	0.004348	700.34	0
Nov 20, 2020	0.006345	0.006593	0.005084	0.006590	395.78	0
Nov 19, 2020	0.006860	0.006860	0.006337	0.006345	18.85	0
Nov 18, 2020	0.006909	0.006909	0.004706	0.006860	315.16	0
Nov 17, 2020	0.008483	0.008483	0.005410	0.006909	133.07	0
Nov 16, 2020	0.005136	0.008934	0.005077	0.008484	673.66	0
Nov 15, 2020	0.006916	0.007539	0.005096	0.005136	222.36	0
Nov 14, 2020	0.005674	0.009386	0.004729	0.006916	391.17	0
Nov 13, 2020	0.006571	0.007021	0.004040	0.005674	285.61	0
Nov 12, 2020	0.006864	0.007018	0.006570	0.006570	527.70	0
Nov 11, 2020	0.006397	0.006939	0.005622	0.006864	732.13	0
Nov 10, 2020	0.003905	0.007269	0.003870	0.006397	613.41	0
Nov 09, 2020	0.004749	0.009720	0.003905	0.003905	441.39	0
Nov 08, 2020	0.009947	0.009949	0.004680	0.004749	169.49	0
Nov 07, 2020	0.007491	0.009947	0.002414	0.009947	1,012.08	0
Nov 06, 2020	0.000652	0.010446	0.000651	0.007491	124.26	0
Nov 05, 2020	0.005733	0.005778	0.000533	0.000652	75.94	0
Nov 04, 2020	0.005730	0.005759	0.005651	0.005733	2.17	0
Nov 03, 2020	0.005721	0.005736	0.005704	0.005730	2.17	0
Nov 02, 2020	0.005704	0.005723	0.005704	0.005721	2.16	0
Nov 01, 2020	0.005704	0.005704	0.005704	0.005704	2.16	0
Oct 31, 2020	0.010294	0.010295	0.005704	0.005704	2.16	0
Oct 30, 2020	0.007002	0.010453	0.007002	0.010294	62.49	0
Oct 29, 2020	0.008442	0.008442	0.006010	0.007002	20,124.84	0
Oct 28, 2020	0.008063	0.008450	0.007959	0.008442	60,548.00	0
Oct 27, 2020	0.009557	0.010704	0.007998	0.008063	113,247	0
Oct 26, 2020	0.008244	0.009595	0.006060	0.009557	120,409	0
Oct 25, 2020	0.009551	0.009622	0.008204	0.008244	72,910.12	0
Oct 24, 2020	0.008194	0.009563	0.007002	0.009551	78,936.42	0
Oct 23, 2020	0.008217	0.008384	0.006017	0.008194	105,716	0
Oct 22, 2020	0.009858	0.009868	0.008002	0.008218	120,659	0
Oct 21, 2020	0.008541	0.009994	0.008525	0.009858	156,542	0
Oct 20, 2020	0.009946	0.010235	0.008453	0.008541	125,420	0
Oct 19, 2020	0.011215	0.011454	0.009945	0.009946	109,316	0
Oct 18, 2020	0.013178	0.013229	0.010982	0.011216	70,602.70	0
Oct 17, 2020	0.013743	0.013829	0.013172	0.013179	118,227	0
Oct 16, 2020	0.013664	0.013807	0.013473	0.013743	199,949	0
Oct 15, 2020	0.013803	0.013869	0.006725	0.013683	264,051	0
Oct 14, 2020	0.013479	0.013811	0.007106	0.013803	434,418	0
Oct 13, 2020	0.013725	0.019021	0.013442	0.013480	446,028	0
Oct 12, 2020	0.010181	0.022475	0.010166	0.013725	457,410	0
Oct 11, 2020	0.014038	0.024221	0.000530	0.010181	286,282	0
Oct 10, 2020	0.020320	0.020396	0.013945	0.014038	504,131	0
Oct 09, 2020	0.020458	0.020481	0.020250	0.020315	624,428	0
