date	open	high	low	close	volume	market_cap
Dec 16, 2020	0.000676	0.000700	0.000672	0.000673	7,003.54	0
Dec 15, 2020	0.000691	0.000699	0.000673	0.000676	4,873.82	0
Dec 14, 2020	0.000690	0.000699	0.000673	0.000691	3,346.27	0
Dec 13, 2020	0.000731	0.000732	0.000690	0.000690	2,665.00	0
Dec 12, 2020	0.000731	0.000746	0.000718	0.000731	1,841.71	0
Dec 11, 2020	0.000721	0.000732	0.000718	0.000731	4,809.91	0
Dec 10, 2020	0.000720	0.000732	0.000718	0.000721	2,883.32	0
Dec 09, 2020	0.000730	0.000733	0.000717	0.000720	5,233.35	0
Dec 08, 2020	0.000721	0.000732	0.000717	0.000730	5,538.67	0
Dec 07, 2020	0.000720	0.000733	0.000717	0.000721	4,107.01	0
Dec 06, 2020	0.000726	0.000733	0.000706	0.000720	3,378.47	0
Dec 05, 2020	0.000714	0.000733	0.000696	0.000726	2,590.96	0
Dec 04, 2020	0.000717	0.000744	0.000706	0.000714	4,725.23	0
Dec 03, 2020	0.000700	0.000720	0.000696	0.000717	2,154.06	0
Dec 02, 2020	0.000709	0.000713	0.000695	0.000700	2,568.18	0
Dec 01, 2020	0.000695	0.000712	0.000695	0.000709	4,215.00	0
Nov 30, 2020	0.000699	0.000720	0.000692	0.000695	2,139.60	0
Nov 29, 2020	0.000693	0.000720	0.000692	0.000699	3,660.40	0
Nov 28, 2020	0.000741	0.000743	0.000693	0.000693	3,201.02	0
Nov 27, 2020	0.000738	0.000795	0.000730	0.000741	2,321.72	0
Nov 26, 2020	0.000841	0.000859	0.000675	0.000738	8,046.68	0
Nov 25, 2020	0.000905	0.000921	0.000829	0.000841	7,303.04	0
Nov 24, 2020	0.001173	0.001173	0.000885	0.000905	11,526.36	0
Nov 23, 2020	0.000732	0.001172	0.000725	0.001172	8,495.30	0
Nov 22, 2020	0.000779	0.000797	0.000693	0.000732	9,812.20	0
Nov 21, 2020	0.000807	0.001099	0.000616	0.000779	8,465.69	0
Nov 20, 2020	0.000537	0.001162	0.000509	0.000807	9,759.71	0
Nov 19, 2020	0.000526	0.000545	0.000502	0.000537	6,314.97	0
Nov 18, 2020	0.000547	0.000551	0.000502	0.000526	12,116.92	0
Nov 17, 2020	0.000519	0.000548	0.000502	0.000547	12,978.20	0
Nov 16, 2020	0.000498	0.000521	0.000493	0.000518	13,459.26	0
Nov 15, 2020	0.000506	0.000524	0.000494	0.000498	6,064.43	0
Nov 14, 2020	0.000528	0.000536	0.000503	0.000506	5,743.94	0
Nov 13, 2020	0.000520	0.000536	0.000505	0.000528	6,225.98	0
Nov 12, 2020	0.000512	0.000531	0.000509	0.000520	12,749.59	0
Nov 11, 2020	0.000501	0.000536	0.000499	0.000512	8,695.69	0
Nov 10, 2020	0.000522	0.000532	0.000488	0.000501	5,130.43	0
Nov 09, 2020	0.000528	0.000542	0.000513	0.000522	11,854.97	0
Nov 08, 2020	0.000519	0.000543	0.000517	0.000528	9,179.26	0
Nov 07, 2020	0.000533	0.000555	0.000512	0.000519	10,356.96	0
Nov 06, 2020	0.000518	0.000544	0.000504	0.000533	10,985.36	0
Nov 05, 2020	0.000490	0.000518	0.000488	0.000518	19,090.34	0
Nov 04, 2020	0.000480	0.000504	0.000470	0.000490	15,212.71	0
Nov 03, 2020	0.000465	0.000491	0.000453	0.000480	12,890.90	0
Nov 02, 2020	0.000516	0.000529	0.000454	0.000465	13,014.34	0
Nov 01, 2020	0.000503	0.000523	0.000501	0.000516	4,890.07	0
Oct 31, 2020	0.000514	0.000523	0.000500	0.000503	5,840.20	0
Oct 30, 2020	0.000507	0.000519	0.000494	0.000514	0	0
Oct 29, 2020	0.000508	0.000518	0.000495	0.000507	6,296.33	0
Oct 28, 2020	0.000512	0.000527	0.000495	0.000508	9,785.26	0
Oct 27, 2020	0.000509	0.000521	0.000486	0.000512	13,848.30	0
Oct 26, 2020	0.000513	0.000540	0.000498	0.000509	13,218.50	0
Oct 25, 2020	0.000521	0.000527	0.000511	0.000513	9,556.86	0
Oct 24, 2020	0.000519	0.000528	0.000512	0.000521	6,929.36	0
Oct 23, 2020	0.000527	0.000528	0.000479	0.000519	6,446.14	0
Oct 22, 2020	0.000501	0.000531	0.000496	0.000527	7,384.28	0
Oct 21, 2020	0.000469	0.000508	0.000466	0.000500	15,524.41	0
Oct 20, 2020	0.000497	0.000525	0.000466	0.000469	10,186.17	0
Oct 19, 2020	0.000474	0.000499	0.000467	0.000497	16,406.22	0
Oct 18, 2020	0.000452	0.000481	0.000422	0.000474	8,203.24	0
Oct 17, 2020	0.000465	0.000469	0.000451	0.000452	4,694.28	0
Oct 16, 2020	0.000522	0.000528	0.000459	0.000465	9,253.37	0
Oct 15, 2020	0.000525	0.000529	0.000508	0.000517	9,734.53	0
Oct 14, 2020	0.000515	0.000535	0.000510	0.000525	7,038.55	0
